,Strike #,FVEY,Country,DTG,Date,Time,ATO,Engage Unit,DEL/DYN,Entity ID,O-Suffix,Cat Code,Entity Name,City Name,Province,ROE,Target Function,T1#,Target_1,T2#,Target_2,Lat,Long,MGRS,Observer,Aircraft,Callsign,AC Base,Nationality,ORD1,Ordinance_1,ORD2,Ordinance_2,Targets Remark,Physical,Confidence,Functional,Recoup Time,MEA,CDA,MISREP
598,08555,TS/SCI,US,230512ZJUL06,23-JUL-06,0512Z,AA,AW-17,Deliberate,9024-15303,vx800,20203,Loon Mountain,Lincoln,Graftron,569,Function,4,RUNWAYS,8,RUNWAYS,44.036,-71.621,???,CVLX65,AC-130,ZTOL74,Bristol AFB,USA,4,Bofors 40mm,3,25mm GAU-12,Comment,heavy,med,light,0,light,heavy,"ZTOL74, 23-JUL-06, info"
599,69625,TS/SCI,US,210537ZJUL04,21-JUL-04,0537Z,AA,AW-17,Dynamic,2613-30180,kp656,50103,Loon Mountain,Lincoln,Graftron,345,Function,6,RUNWAYS,6,OFFICE,44.036,-71.621,???,BRER70,AC-130,DEBN86,Bristol AFB,USA,3,25mm GAU-12,5,105mm M102,Comment,med,light,light,0,light,light,"DEBN86, 21-JUL-04, info"
600,08106,TS/SCI,US,151735ZFEB09,15-FEB-09,1735Z,AA,AW-17,Dynamic,9034-12919,zn681,30105,Random,r,R,609,Function,5,OFFICE,9,RUNWAYS,11,26,???,AJLZ77,AC-130,PLYA71,Bristol AFB,USA,4,105mm M102,1,105mm M102,Comment,light,light,light,0,light,light,"PLYA71, 15-FEB-09, info"
601,33343,TS/SCI,US,130052ZOCT07,13-OCT-07,0052Z,AA,AW-17,Deliberate,6609-14782,zi629,50102,Sunday River,Newry,Oxford,132,Function,9,OFFICE,4,OFFICE,44.469,-70.861,???,TJYP89,SR-71,UHMM90,Bristol AFB,USA,2,105mm M102,5,Bofors 40mm,Comment,med,heavy,light,0,heavy,light,"UHMM90, 13-OCT-07, info"
602,54438,TS/SCI,US,270109ZMAY12,27-MAY-12,0109Z,AA,AW-17,Deliberate,2044-66296,ef944,50202,Sunday River,Newry,Oxford,284,Function,10,RUNWAYS,7,RUNWAYS,44.469,-70.861,???,DOGU85,SR-71,BEVG68,Bristol AFB,USA,1,Bofors 40mm,1,25mm GAU-12,Comment,light,light,heavy,0,med,med,"BEVG68, 27-MAY-12, info"
603,57016,TS/SCI,US,220503ZOCT03,22-OCT-03,0503Z,AA,AW-17,Deliberate,0584-27012,tz970,20205,Loon Mountain,Lincoln,Graftron,961,Function,8,RUNWAYS,3,BARRACKS,44.036,-71.621,???,VVGX76,F-16,JDHD65,Bristol AFB,USA,5,105mm M102,2,25mm GAU-12,Comment,med,light,light,0,heavy,light,"JDHD65, 22-OCT-03, info"
604,82752,TS/SCI,US,141952ZAPR14,14-APR-14,1952Z,AA,AW-17,Deliberate,2680-48677,be656,30101,Sunday River,Newry,Oxford,217,Function,6,RUNWAYS,5,BARRACKS,44.469,-70.861,???,GIOX90,F-16,IOSX76,Bristol AFB,USA,5,25mm GAU-12,1,25mm GAU-12,Comment,heavy,light,light,0,light,heavy,"IOSX76, 14-APR-14, info"
605,83727,TS/SCI,US,111526ZAUG03,11-AUG-03,1526Z,AA,AW-17,Dynamic,1531-70004,cc975,20104,Random,r,R,131,Function,2,OFFICE,3,OFFICE,17,56,???,DILM72,AC-130,NXIJ66,Bristol AFB,USA,4,25mm GAU-12,4,105mm M102,Comment,med,light,heavy,0,med,light,"NXIJ66, 11-AUG-03, info"
606,09418,TS/SCI,US,021748ZMAY15,02-MAY-15,1748Z,AA,AW-17,Deliberate,9919-95429,sr811,40205,Sunday River,Newry,Oxford,257,Function,7,RUNWAYS,5,OFFICE,44.469,-70.861,???,TYQY65,SR-71,OIEM66,Bristol AFB,USA,4,105mm M102,2,105mm M102,Comment,light,med,med,0,light,heavy,"OIEM66, 02-MAY-15, info"
607,06331,TS/SCI,US,241728ZNOV14,24-NOV-14,1728Z,AA,AW-17,Dynamic,9416-64443,hy151,40102,Sunday River,Newry,Oxford,988,Function,5,OFFICE,3,OFFICE,44.469,-70.861,???,MQNC70,SR-71,IRDJ80,Bristol AFB,USA,1,Bofors 40mm,1,25mm GAU-12,Comment,light,light,light,0,light,light,"IRDJ80, 24-NOV-14, info"
608,89980,TS/SCI,US,251644ZJUN05,25-JUN-05,1644Z,AA,AW-17,Dynamic,3302-67178,qr257,40102,Random,r,R,806,Function,3,OFFICE,8,BARRACKS,52,68,???,AMDH75,SR-71,XLYO70,Bristol AFB,USA,5,105mm M102,2,25mm GAU-12,Comment,med,heavy,heavy,0,heavy,light,"XLYO70, 25-JUN-05, info"
609,45165,TS/SCI,US,230035ZFEB01,23-FEB-01,0035Z,AA,AW-17,Deliberate,5310-31442,lb090,10101,Loon Mountain,Lincoln,Graftron,616,Function,7,OFFICE,5,RUNWAYS,44.036,-71.621,???,XXEZ86,F-16,TRGJ73,Bristol AFB,USA,1,Bofors 40mm,1,105mm M102,Comment,light,light,light,0,light,light,"TRGJ73, 23-FEB-01, info"
610,26920,TS/SCI,US,131725ZNOV04,13-NOV-04,1725Z,AA,AW-17,Dynamic,5001-05793,yo103,40105,Loon Mountain,Lincoln,Graftron,190,Function,6,OFFICE,4,OFFICE,44.036,-71.621,???,AWEX86,SR-71,TEOT69,Bristol AFB,USA,4,Bofors 40mm,1,105mm M102,Comment,med,light,light,0,heavy,light,"TEOT69, 13-NOV-04, info"
611,08086,TS/SCI,US,040529ZJAN07,04-JAN-07,0529Z,AA,AW-17,Dynamic,4700-33940,nu817,20204,Sunday River,Newry,Oxford,766,Function,5,OFFICE,7,OFFICE,44.469,-70.861,???,VXET79,F-16,FXVM68,Bristol AFB,USA,4,Bofors 40mm,2,25mm GAU-12,Comment,light,light,light,0,med,light,"FXVM68, 04-JAN-07, info"
612,86427,TS/SCI,US,140524ZJAN10,14-JAN-10,0524Z,AA,AW-17,Deliberate,9494-50513,qg091,50204,Random,r,R,125,Function,1,BARRACKS,7,OFFICE,20,75,???,YBXZ87,SR-71,IXMH81,Bristol AFB,USA,3,Bofors 40mm,1,25mm GAU-12,Comment,light,heavy,med,0,light,light,"IXMH81, 14-JAN-10, info"
613,57187,TS/SCI,US,142235ZOCT01,14-OCT-01,2235Z,AA,AW-17,Deliberate,0404-47995,uf874,30104,Loon Mountain,Lincoln,Graftron,216,Function,2,BARRACKS,6,BARRACKS,44.036,-71.621,???,IWWR89,F-16,NWOH68,Bristol AFB,USA,2,25mm GAU-12,1,25mm GAU-12,Comment,light,light,light,0,light,med,"NWOH68, 14-OCT-01, info"
614,59862,TS/SCI,US,151251ZAPR00,15-APR-00,1251Z,AA,AW-17,Dynamic,3082-78904,hv007,10204,Loon Mountain,Lincoln,Graftron,416,Function,6,OFFICE,5,RUNWAYS,44.036,-71.621,???,TYVU88,F-16,ANVL73,Bristol AFB,USA,5,105mm M102,4,25mm GAU-12,Comment,med,heavy,heavy,0,light,med,"ANVL73, 15-APR-00, info"
615,57037,TS/SCI,US,072230ZMAY06,07-MAY-06,2230Z,AA,AW-17,Dynamic,1600-35267,wt170,50105,Random,r,R,638,Function,7,OFFICE,10,RUNWAYS,63,13,???,PNSQ85,AC-130,HAGP88,Bristol AFB,USA,5,Bofors 40mm,2,Bofors 40mm,Comment,light,light,light,0,light,heavy,"HAGP88, 07-MAY-06, info"
616,79371,TS/SCI,US,070537ZJAN02,07-JAN-02,0537Z,AA,AW-17,Deliberate,8138-45361,oe205,10205,Random,r,R,252,Function,6,RUNWAYS,10,BARRACKS,12,77,???,MCXH82,AC-130,RROO85,Bristol AFB,USA,5,105mm M102,1,105mm M102,Comment,heavy,heavy,light,0,light,heavy,"RROO85, 07-JAN-02, info"
617,61572,TS/SCI,US,250023ZNOV02,25-NOV-02,0023Z,AA,AW-17,Deliberate,0202-63059,ch806,50102,Random,r,R,285,Function,1,OFFICE,6,BARRACKS,82,27,???,JVFZ72,AC-130,VVYM82,Bristol AFB,USA,3,Bofors 40mm,3,Bofors 40mm,Comment,med,light,light,0,light,light,"VVYM82, 25-NOV-02, info"
618,31469,TS/SCI,US,040421ZMAR15,04-MAR-15,0421Z,AA,AW-17,Dynamic,6601-98383,ak542,50204,Loon Mountain,Lincoln,Graftron,184,Function,6,OFFICE,10,RUNWAYS,44.036,-71.621,???,UKEC69,F-16,SDBM81,Bristol AFB,USA,2,25mm GAU-12,1,105mm M102,Comment,light,heavy,light,0,light,heavy,"SDBM81, 04-MAR-15, info"
619,22270,TS/SCI,US,180002ZJUN02,18-JUN-02,0002Z,AA,AW-17,Dynamic,6640-96258,tb959,50101,Sunday River,Newry,Oxford,553,Function,8,RUNWAYS,10,RUNWAYS,44.469,-70.861,???,LVOW68,AC-130,KIJC72,Bristol AFB,USA,5,25mm GAU-12,1,Bofors 40mm,Comment,light,light,light,0,med,med,"KIJC72, 18-JUN-02, info"
620,93032,TS/SCI,US,220452ZJUL08,22-JUL-08,0452Z,AA,AW-17,Deliberate,4017-65543,mb895,40104,Sunday River,Newry,Oxford,839,Function,10,BARRACKS,3,BARRACKS,44.469,-70.861,???,QLEQ89,SR-71,UZMK66,Bristol AFB,USA,3,Bofors 40mm,5,105mm M102,Comment,light,light,heavy,0,light,med,"UZMK66, 22-JUL-08, info"
621,46166,TS/SCI,US,070312ZAUG11,07-AUG-11,0312Z,AA,AW-17,Deliberate,0399-93507,ci438,30101,Sunday River,Newry,Oxford,956,Function,8,OFFICE,5,BARRACKS,44.469,-70.861,???,WTUX87,SR-71,DQMX80,Bristol AFB,USA,1,105mm M102,3,25mm GAU-12,Comment,light,med,light,0,med,light,"DQMX80, 07-AUG-11, info"
622,10748,TS/SCI,US,170448ZMAR08,17-MAR-08,0448Z,AA,AW-17,Dynamic,4300-48435,bm411,20102,Sunday River,Newry,Oxford,405,Function,3,OFFICE,5,OFFICE,44.469,-70.861,???,LNEQ88,AC-130,KDHG81,Bristol AFB,USA,3,105mm M102,2,Bofors 40mm,Comment,light,med,med,0,med,med,"KDHG81, 17-MAR-08, info"
623,92338,TS/SCI,US,231906ZJUN00,23-JUN-00,1906Z,AA,AW-17,Dynamic,4609-89431,xy862,10102,Loon Mountain,Lincoln,Graftron,409,Function,2,BARRACKS,3,RUNWAYS,44.036,-71.621,???,SKCI73,AC-130,TRZW66,Bristol AFB,USA,5,25mm GAU-12,4,105mm M102,Comment,med,med,light,0,heavy,light,"TRZW66, 23-JUN-00, info"
624,29638,TS/SCI,US,180640ZJUN03,18-JUN-03,0640Z,AA,AW-17,Dynamic,7049-09515,of675,10103,Sunday River,Newry,Oxford,929,Function,1,BARRACKS,1,RUNWAYS,44.469,-70.861,???,SVVE69,F-16,DAKL85,Bristol AFB,USA,1,25mm GAU-12,5,25mm GAU-12,Comment,light,light,med,0,heavy,light,"DAKL85, 18-JUN-03, info"
625,72367,TS/SCI,US,221845ZOCT04,22-OCT-04,1845Z,AA,AW-17,Dynamic,9222-01555,ko473,10104,Loon Mountain,Lincoln,Graftron,931,Function,6,OFFICE,1,RUNWAYS,44.036,-71.621,???,QXCE69,AC-130,EQAA69,Bristol AFB,USA,5,105mm M102,5,25mm GAU-12,Comment,light,light,light,0,light,light,"EQAA69, 22-OCT-04, info"
626,11406,TS/SCI,US,190715ZSEP07,19-SEP-07,0715Z,AA,AW-17,Dynamic,6423-57518,ej754,10201,Random,r,R,843,Function,9,OFFICE,2,RUNWAYS,17,2,???,NKIW73,SR-71,AHMP76,Bristol AFB,USA,4,25mm GAU-12,1,Bofors 40mm,Comment,med,light,heavy,0,light,light,"AHMP76, 19-SEP-07, info"
627,55714,TS/SCI,US,271432ZJAN00,27-JAN-00,1432Z,AA,AW-17,Dynamic,3807-99142,dw581,10201,Random,r,R,219,Function,1,BARRACKS,6,OFFICE,40,60,???,HFEJ70,AC-130,DSOK77,Bristol AFB,USA,5,105mm M102,4,Bofors 40mm,Comment,light,med,heavy,0,med,light,"DSOK77, 27-JAN-00, info"
628,98049,TS/SCI,US,150926ZJUN07,15-JUN-07,0926Z,AA,AW-17,Dynamic,5605-22896,ma010,20105,Random,r,R,168,Function,4,RUNWAYS,3,OFFICE,59,1,???,TISJ68,SR-71,LYYB73,Bristol AFB,USA,5,25mm GAU-12,5,Bofors 40mm,Comment,light,med,med,0,light,light,"LYYB73, 15-JUN-07, info"
629,95704,TS/SCI,US,282004ZFEB12,28-FEB-12,2004Z,AA,AW-17,Dynamic,8851-48762,ua958,40204,Loon Mountain,Lincoln,Graftron,847,Function,8,BARRACKS,3,OFFICE,44.036,-71.621,???,ZZMG65,F-16,QHAO82,Bristol AFB,USA,2,105mm M102,3,Bofors 40mm,Comment,med,med,med,0,med,heavy,"QHAO82, 28-FEB-12, info"
630,74216,TS/SCI,US,242257ZNOV02,24-NOV-02,2257Z,AA,AW-17,Dynamic,4373-32296,yb268,30105,Random,r,R,484,Function,2,RUNWAYS,8,RUNWAYS,56,41,???,SART74,F-16,DUYJ80,Bristol AFB,USA,4,105mm M102,3,25mm GAU-12,Comment,heavy,light,light,0,light,heavy,"DUYJ80, 24-NOV-02, info"
631,85318,TS/SCI,US,151408ZNOV10,15-NOV-10,1408Z,AA,AW-17,Deliberate,7479-80506,ha060,10103,Random,r,R,794,Function,9,OFFICE,10,OFFICE,59,72,???,DSQB82,F-16,KZKQ90,Bristol AFB,USA,4,25mm GAU-12,5,25mm GAU-12,Comment,heavy,heavy,light,0,heavy,med,"KZKQ90, 15-NOV-10, info"
632,75535,TS/SCI,US,071331ZJUN12,07-JUN-12,1331Z,AA,AW-17,Dynamic,6596-25990,da974,50205,Sunday River,Newry,Oxford,893,Function,10,RUNWAYS,2,RUNWAYS,44.469,-70.861,???,URYJ88,F-16,GSEI80,Bristol AFB,USA,3,105mm M102,3,105mm M102,Comment,heavy,light,heavy,0,med,med,"GSEI80, 07-JUN-12, info"
633,04861,TS/SCI,US,020101ZMAY05,02-MAY-05,0101Z,AA,AW-17,Dynamic,9803-64243,bp033,10203,Sunday River,Newry,Oxford,845,Function,1,BARRACKS,2,BARRACKS,44.469,-70.861,???,AJAV81,F-16,DPJC76,Bristol AFB,USA,2,Bofors 40mm,1,25mm GAU-12,Comment,med,med,heavy,0,light,light,"DPJC76, 02-MAY-05, info"
634,05438,TS/SCI,US,240034ZFEB03,24-FEB-03,0034Z,AA,AW-17,Deliberate,9556-45243,ru788,50202,Sunday River,Newry,Oxford,214,Function,2,RUNWAYS,9,RUNWAYS,44.469,-70.861,???,QDFI66,SR-71,JXXB65,Bristol AFB,USA,1,Bofors 40mm,1,25mm GAU-12,Comment,med,light,heavy,0,med,med,"JXXB65, 24-FEB-03, info"
635,41475,TS/SCI,US,280116ZFEB09,28-FEB-09,0116Z,AA,AW-17,Deliberate,1137-60697,du974,50103,Random,r,R,880,Function,1,RUNWAYS,6,RUNWAYS,48,78,???,OIEA88,F-16,NDZS81,Bristol AFB,USA,5,105mm M102,2,25mm GAU-12,Comment,med,light,light,0,heavy,light,"NDZS81, 28-FEB-09, info"
636,34175,TS/SCI,US,271803ZSEP09,27-SEP-09,1803Z,AA,AW-17,Deliberate,2310-24401,tw315,40205,Loon Mountain,Lincoln,Graftron,806,Function,2,BARRACKS,8,OFFICE,44.036,-71.621,???,FURP86,SR-71,VTNY90,Bristol AFB,USA,4,25mm GAU-12,2,25mm GAU-12,Comment,light,light,med,0,light,light,"VTNY90, 27-SEP-09, info"
637,37084,TS/SCI,US,231047ZMAR04,23-MAR-04,1047Z,AA,AW-17,Deliberate,0601-95987,ba624,50202,Loon Mountain,Lincoln,Graftron,665,Function,9,BARRACKS,2,RUNWAYS,44.036,-71.621,???,PCTG74,SR-71,DTXS71,Bristol AFB,USA,4,Bofors 40mm,2,105mm M102,Comment,med,light,med,0,heavy,heavy,"DTXS71, 23-MAR-04, info"
638,48603,TS/SCI,US,112010ZOCT13,11-OCT-13,2010Z,AA,AW-17,Dynamic,5538-69740,sr482,40203,Loon Mountain,Lincoln,Graftron,153,Function,6,OFFICE,2,BARRACKS,44.036,-71.621,???,TZET77,F-16,YRGD78,Bristol AFB,USA,2,25mm GAU-12,3,105mm M102,Comment,med,med,med,0,heavy,med,"YRGD78, 11-OCT-13, info"
639,60382,TS/SCI,US,251420ZAUG03,25-AUG-03,1420Z,AA,AW-17,Deliberate,9965-47610,wr344,20103,Loon Mountain,Lincoln,Graftron,524,Function,3,OFFICE,10,BARRACKS,44.036,-71.621,???,FNBH84,AC-130,PQME90,Bristol AFB,USA,3,Bofors 40mm,5,Bofors 40mm,Comment,med,light,med,0,light,heavy,"PQME90, 25-AUG-03, info"
640,46393,TS/SCI,US,130013ZSEP05,13-SEP-05,0013Z,AA,AW-17,Deliberate,6450-54536,yp544,10203,Loon Mountain,Lincoln,Graftron,629,Function,1,RUNWAYS,7,BARRACKS,44.036,-71.621,???,URTW76,SR-71,WNVR71,Bristol AFB,USA,5,105mm M102,5,25mm GAU-12,Comment,light,light,light,0,heavy,heavy,"WNVR71, 13-SEP-05, info"
641,27569,TS/SCI,US,100129ZOCT07,10-OCT-07,0129Z,AA,AW-17,Dynamic,2070-98178,xp612,40101,Sunday River,Newry,Oxford,367,Function,2,OFFICE,8,BARRACKS,44.469,-70.861,???,VZAD78,F-16,XLLX83,Bristol AFB,USA,1,Bofors 40mm,4,Bofors 40mm,Comment,light,light,med,0,med,light,"XLLX83, 10-OCT-07, info"
642,41721,TS/SCI,US,081708ZJUN09,08-JUN-09,1708Z,AA,AW-17,Deliberate,8346-28686,ba476,30203,Sunday River,Newry,Oxford,917,Function,2,BARRACKS,6,OFFICE,44.469,-70.861,???,XIOH83,SR-71,RWPB80,Bristol AFB,USA,3,Bofors 40mm,2,105mm M102,Comment,med,light,light,0,light,light,"RWPB80, 08-JUN-09, info"
643,62412,TS/SCI,US,200006ZAUG14,20-AUG-14,0006Z,AA,AW-17,Deliberate,7124-33509,zs130,30205,Sunday River,Newry,Oxford,250,Function,6,BARRACKS,8,OFFICE,44.469,-70.861,???,UGKO77,F-16,SKTC78,Bristol AFB,USA,1,Bofors 40mm,5,25mm GAU-12,Comment,heavy,heavy,heavy,0,med,light,"SKTC78, 20-AUG-14, info"
644,76782,TS/SCI,US,190135ZAUG02,19-AUG-02,0135Z,AA,AW-17,Dynamic,9083-95668,iq932,10104,Sunday River,Newry,Oxford,818,Function,10,RUNWAYS,10,BARRACKS,44.469,-70.861,???,CUJU78,AC-130,NMZZ89,Bristol AFB,USA,4,Bofors 40mm,3,Bofors 40mm,Comment,heavy,light,med,0,light,heavy,"NMZZ89, 19-AUG-02, info"
645,51115,TS/SCI,US,041200ZMAY13,04-MAY-13,1200Z,AA,AW-17,Dynamic,1247-21608,yl113,40101,Sunday River,Newry,Oxford,371,Function,7,OFFICE,9,OFFICE,44.469,-70.861,???,BCVU67,F-16,ZUYX89,Bristol AFB,USA,3,Bofors 40mm,2,Bofors 40mm,Comment,heavy,heavy,light,0,light,light,"ZUYX89, 04-MAY-13, info"
646,92542,TS/SCI,US,101528ZNOV03,10-NOV-03,1528Z,AA,AW-17,Deliberate,4506-83313,kx906,20203,Sunday River,Newry,Oxford,762,Function,5,BARRACKS,7,RUNWAYS,44.469,-70.861,???,OICM78,SR-71,DIGV87,Bristol AFB,USA,5,Bofors 40mm,4,105mm M102,Comment,heavy,med,med,0,med,heavy,"DIGV87, 10-NOV-03, info"
647,11161,TS/SCI,US,051111ZMAR04,05-MAR-04,1111Z,AA,AW-17,Deliberate,9557-15229,qf338,10103,Random,r,R,481,Function,9,OFFICE,7,OFFICE,35,43,???,HLPT77,AC-130,KLPG88,Bristol AFB,USA,4,Bofors 40mm,5,105mm M102,Comment,light,med,light,0,light,light,"KLPG88, 05-MAR-04, info"
648,43109,TS/SCI,US,151431ZSEP14,15-SEP-14,1431Z,AA,AW-17,Dynamic,8405-29926,ny438,10104,Loon Mountain,Lincoln,Graftron,593,Function,7,RUNWAYS,2,RUNWAYS,44.036,-71.621,???,CDLL87,F-16,MNTQ87,Bristol AFB,USA,3,105mm M102,4,Bofors 40mm,Comment,med,light,light,0,heavy,light,"MNTQ87, 15-SEP-14, info"
649,36159,TS/SCI,US,221152ZJUN05,22-JUN-05,1152Z,AA,AW-17,Deliberate,5239-16668,ut971,30103,Random,r,R,129,Function,5,BARRACKS,7,BARRACKS,30,37,???,XCLN75,F-16,BUIS65,Bristol AFB,USA,5,105mm M102,4,25mm GAU-12,Comment,light,med,light,0,med,heavy,"BUIS65, 22-JUN-05, info"
650,19266,TS/SCI,US,271121ZSEP09,27-SEP-09,1121Z,AA,AW-17,Dynamic,0143-22569,ve891,40201,Random,r,R,141,Function,5,OFFICE,4,RUNWAYS,50,59,???,VVPP84,AC-130,DGQN90,Bristol AFB,USA,2,25mm GAU-12,1,Bofors 40mm,Comment,heavy,med,med,0,heavy,light,"DGQN90, 27-SEP-09, info"
651,09481,TS/SCI,US,130531ZJUN12,13-JUN-12,0531Z,AA,AW-17,Deliberate,5569-73524,sd792,20202,Loon Mountain,Lincoln,Graftron,709,Function,1,RUNWAYS,1,RUNWAYS,44.036,-71.621,???,ABOG70,F-16,WOEL86,Bristol AFB,USA,5,105mm M102,4,105mm M102,Comment,light,light,med,0,light,med,"WOEL86, 13-JUN-12, info"
652,23330,TS/SCI,US,140416ZJAN13,14-JAN-13,0416Z,AA,AW-17,Dynamic,0631-28487,mr929,30203,Loon Mountain,Lincoln,Graftron,382,Function,10,OFFICE,5,BARRACKS,44.036,-71.621,???,VSZT84,SR-71,IYBV65,Bristol AFB,USA,2,105mm M102,5,25mm GAU-12,Comment,light,heavy,heavy,0,light,heavy,"IYBV65, 14-JAN-13, info"
653,03012,TS/SCI,US,040116ZNOV13,04-NOV-13,0116Z,AA,AW-17,Dynamic,0180-78369,em782,30102,Sunday River,Newry,Oxford,718,Function,1,OFFICE,8,OFFICE,44.469,-70.861,???,UFUR74,AC-130,SEES79,Bristol AFB,USA,1,Bofors 40mm,1,Bofors 40mm,Comment,light,heavy,med,0,light,heavy,"SEES79, 04-NOV-13, info"
654,60189,TS/SCI,US,161610ZOCT02,16-OCT-02,1610Z,AA,AW-17,Deliberate,8702-50345,qh433,50105,Sunday River,Newry,Oxford,828,Function,4,OFFICE,6,BARRACKS,44.469,-70.861,???,YZFE67,F-16,TYTG77,Bristol AFB,USA,3,25mm GAU-12,1,105mm M102,Comment,light,heavy,light,0,heavy,heavy,"TYTG77, 16-OCT-02, info"
655,55884,TS/SCI,US,100955ZFEB09,10-FEB-09,0955Z,AA,AW-17,Dynamic,9321-52316,ik304,20201,Random,r,R,908,Function,5,OFFICE,1,OFFICE,34,24,???,DYHW78,AC-130,PWYW72,Bristol AFB,USA,3,Bofors 40mm,2,105mm M102,Comment,med,light,light,0,light,light,"PWYW72, 10-FEB-09, info"
656,10658,TS/SCI,US,211034ZJUN05,21-JUN-05,1034Z,AA,AW-17,Dynamic,3891-04276,yu682,30105,Sunday River,Newry,Oxford,648,Function,6,OFFICE,5,BARRACKS,44.469,-70.861,???,KFAH74,F-16,NWSZ69,Bristol AFB,USA,2,105mm M102,2,Bofors 40mm,Comment,light,light,heavy,0,light,heavy,"NWSZ69, 21-JUN-05, info"
657,99776,TS/SCI,US,101443ZAUG08,10-AUG-08,1443Z,AA,AW-17,Dynamic,9780-80428,nc128,40202,Random,r,R,877,Function,4,RUNWAYS,7,RUNWAYS,34,86,???,JRDQ69,AC-130,BOAH90,Bristol AFB,USA,3,Bofors 40mm,3,105mm M102,Comment,med,light,light,0,light,heavy,"BOAH90, 10-AUG-08, info"
658,48247,TS/SCI,US,091725ZNOV04,09-NOV-04,1725Z,AA,AW-17,Deliberate,8457-13396,cz313,50202,Loon Mountain,Lincoln,Graftron,128,Function,9,BARRACKS,2,RUNWAYS,44.036,-71.621,???,PJIR86,AC-130,WELB89,Bristol AFB,USA,4,105mm M102,4,25mm GAU-12,Comment,light,light,light,0,heavy,light,"WELB89, 09-NOV-04, info"
659,25626,TS/SCI,US,191048ZNOV14,19-NOV-14,1048Z,AA,AW-17,Dynamic,0956-44688,jc181,30102,Sunday River,Newry,Oxford,904,Function,6,OFFICE,8,OFFICE,44.469,-70.861,???,SYTP73,AC-130,XYDE70,Bristol AFB,USA,2,25mm GAU-12,3,Bofors 40mm,Comment,heavy,light,light,0,light,med,"XYDE70, 19-NOV-14, info"
660,91176,TS/SCI,US,210251ZOCT07,21-OCT-07,0251Z,AA,AW-17,Deliberate,4683-04795,vd138,40204,Loon Mountain,Lincoln,Graftron,546,Function,4,OFFICE,10,OFFICE,44.036,-71.621,???,AXBF81,SR-71,MGRZ85,Bristol AFB,USA,2,25mm GAU-12,3,Bofors 40mm,Comment,light,light,light,0,heavy,heavy,"MGRZ85, 21-OCT-07, info"
661,83344,TS/SCI,US,120444ZSEP01,12-SEP-01,0444Z,AA,AW-17,Dynamic,9016-95790,zz177,10104,Sunday River,Newry,Oxford,239,Function,4,BARRACKS,4,RUNWAYS,44.469,-70.861,???,RYXT70,F-16,OEBF79,Bristol AFB,USA,2,Bofors 40mm,3,Bofors 40mm,Comment,light,light,light,0,light,med,"OEBF79, 12-SEP-01, info"
662,32167,TS/SCI,US,222058ZMAY15,22-MAY-15,2058Z,AA,AW-17,Deliberate,3647-30038,is356,30101,Random,r,R,326,Function,9,BARRACKS,1,BARRACKS,47,34,???,EBMC69,SR-71,TQKC73,Bristol AFB,USA,4,105mm M102,5,25mm GAU-12,Comment,light,med,med,0,med,light,"TQKC73, 22-MAY-15, info"
663,89004,TS/SCI,US,160607ZNOV03,16-NOV-03,0607Z,AA,AW-17,Deliberate,3191-11537,im460,10103,Loon Mountain,Lincoln,Graftron,208,Function,6,RUNWAYS,4,BARRACKS,44.036,-71.621,???,GHCZ88,AC-130,NGRR79,Bristol AFB,USA,5,25mm GAU-12,4,25mm GAU-12,Comment,light,light,light,0,heavy,med,"NGRR79, 16-NOV-03, info"
664,63975,TS/SCI,US,062201ZFEB12,06-FEB-12,2201Z,AA,AW-17,Deliberate,4209-61002,gl405,30101,Sunday River,Newry,Oxford,976,Function,6,BARRACKS,5,BARRACKS,44.469,-70.861,???,SGNM65,AC-130,UPRO81,Bristol AFB,USA,1,25mm GAU-12,5,25mm GAU-12,Comment,light,med,light,0,light,med,"UPRO81, 06-FEB-12, info"
665,35581,TS/SCI,US,270231ZAPR13,27-APR-13,0231Z,AA,AW-17,Dynamic,0008-56156,mv798,30202,Sunday River,Newry,Oxford,290,Function,7,RUNWAYS,2,OFFICE,44.469,-70.861,???,GJEN86,F-16,QHAJ69,Bristol AFB,USA,3,105mm M102,1,Bofors 40mm,Comment,med,heavy,heavy,0,light,light,"QHAJ69, 27-APR-13, info"
666,08435,TS/SCI,US,050500ZJUL10,05-JUL-10,0500Z,AA,AW-17,Dynamic,8225-40766,ct492,10201,Loon Mountain,Lincoln,Graftron,355,Function,8,BARRACKS,2,RUNWAYS,44.036,-71.621,???,TXQM76,AC-130,FMOE79,Bristol AFB,USA,3,Bofors 40mm,2,Bofors 40mm,Comment,light,med,light,0,light,heavy,"FMOE79, 05-JUL-10, info"
667,63077,TS/SCI,US,220412ZNOV04,22-NOV-04,0412Z,AA,AW-17,Dynamic,6417-97498,dh816,40201,Sunday River,Newry,Oxford,638,Function,7,BARRACKS,6,BARRACKS,44.469,-70.861,???,CJAS78,SR-71,TQBR81,Bristol AFB,USA,5,105mm M102,1,105mm M102,Comment,light,light,heavy,0,heavy,heavy,"TQBR81, 22-NOV-04, info"
